audio,rir,tipo,valor_aug,banda,t30,c50,c80,d50,drr
F1s3.wav,octagon_x05y05.wav,DRR_aug,0.0,1000,3.4012517222240395,-0.6907561554015396,-0.2506113341142129,46.03204940880398,-0.9592108918858244
F1s3.wav,octagon_x05y05.wav,DRR_aug,0.0,2000,2.9736130428852845,0.31623230606465685,0.5029276019998983,51.81957559891731,0.10307315377495585
F1s3.wav,octagon_x05y05.wav,DRR_aug,0.0,4000,2.375118149617831,1.753852511242565,1.9892070582103674,59.96097822492226,1.3563881280907437
F1s3.wav,octagon_x05y05.wav,DRR_aug,0.0,8000,1.7082218212646034,4.946559134166357,5.18562292712785,75.74936634991752,4.6482769401666175
F1s3.wav,octagon_x05y05.wav,DRR_aug,6.0,125,,-3.0781301046077942,-1.9344633250966043,32.98716439156246,-7.539090860903165
F1s3.wav,octagon_x05y05.wav,DRR_aug,6.0,250,2.455217993033195,-2.320923768160738,-0.9774836326956369,36.948834412483045,-4.975439085212935
F1s3.wav,octagon_x05y05.wav,DRR_aug,6.0,500,3.017789290285787,4.268542707594519,4.508573881442876,72.76769750482366,3.9280211054626433
F1s3.wav,octagon_x05y05.wav,DRR_aug,6.0,1000,3.3770192276208757,4.135566522015546,4.421456798711424,72.15673219331218,3.9022874946823602
F1s3.wav,octagon_x05y05.wav,DRR_aug,6.0,2000,2.9315055512178323,6.010744234581384,6.13264140391818,79.96366561675842,5.885139674659329
F1s3.wav,octagon_x05y05.wav,DRR_aug,6.0,4000,2.3111736334546573,7.864439723517641,8.029971384488618,85.94650764132676,7.546690953774492
F1s3.wav,octagon_x05y05.wav,DRR_aug,6.0,8000,1.6741277165251762,11.01941904380424,11.215799309904567,92.67166894809829,10.777238120870638
F1s3.wav,octagon_x05y05.wav,DRR_aug,9.0,125,,-1.2127484766916288,-0.20013814205307426,43.06387231385688,-5.848017898330796
F1s3.wav,octagon_x05y05.wav,DRR_aug,9.0,250,2.406408679001624,1.1134878947892477,2.06219095782863,56.37486831298804,-1.0060929434288062
F1s3.wav,octagon_x05y05.wav,DRR_aug,9.0,500,3.0329423544648186,6.795893295904447,7.007862783943021,82.70427968113887,6.405027688893358
F1s3.wav,octagon_x05y05.wav,DRR_aug,9.0,1000,3.3754391940534045,6.877718523602639,7.1273926626002035,82.97212801922572,6.607106313929748
F1s3.wav,octagon_x05y05.wav,DRR_aug,9.0,2000,2.9277857332297414,8.945664647838056,9.055714433771545,88.69356600674905,8.839573980210428
F1s3.wav,octagon_x05y05.wav,DRR_aug,9.0,4000,2.2871071877276394,10.903860659157246,11.057888215864022,92.48889993115382,10.573292412685154
F1s3.wav,octagon_x05y05.wav,DRR_aug,9.0,8000,1.6559458380658254,14.038574905039408,14.227899675279254,96.20392065874923,13.805566951521065
F1s3.wav,octagon_x05y05.wav,DRR_aug,15.0,125,,3.1018545136675875,4.0933025272104775,67.1334806733108,-2.3348212530591574
F1s3.wav,octagon_x05y05.wav,DRR_aug,15.0,250,2.4171898358392214,7.800883290101752,8.505517112950814,85.76881453759619,5.4662473165608265
F1s3.wav,octagon_x05y05.wav,DRR_aug,15.0,500,3.065772857120826,12.208881408362737,12.395543919987944,94.32779964061508,11.12850793181882
F1s3.wav,octagon_x05y05.wav,DRR_aug,15.0,1000,3.3857601328122353,12.646676439568106,12.86587387224735,94.84366996820287,12.082438825142084
F1s3.wav,octagon_x05y05.wav,DRR_aug,15.0,2000,2.870008612402834,14.884618672588399,14.985502299459965,96.85472274053693,14.80274305583743
F1s3.wav,octagon_x05y05.wav,DRR_aug,15.0,4000,2.192426026925523,16.953349510558905,17.098825005466903,98.02306082074917,16.506560795871682
F1s3.wav,octagon_x05y05.wav,DRR_aug,15.0,8000,1.6008795028671208,20.059686800144256,20.24373376854783,99.02328323616831,19.833434034462073
F1s3.wav,octagon_x05y05.wav,DRR_aug,19.0,125,,6.161554335078321,7.397665923587513,80.51424306503472,-0.2884838697123657
F1s3.wav,octagon_x05y05.wav,DRR_aug,19.0,250,2.433299177797754,12.034661938086643,12.751358315199376,94.10930710230448,8.697449414360957
F1s3.wav,octagon_x05y05.wav,DRR_aug,19.0,500,3.052805195965818,15.990081157525255,16.1710235700056,97.5441981220286,13.559562658347549
F1s3.wav,octagon_x05y05.wav,DRR_aug,19.0,1000,3.445480482903703,16.586809488415046,16.799429012608922,97.85270415848508,15.472529350940663
F1s3.wav,octagon_x05y05.wav,DRR_aug,19.0,2000,2.8052675683256774,18.86719219990844,18.966192602623376,98.71861442361072,18.79231069697968
F1s3.wav,octagon_x05y05.wav,DRR_aug,19.0,4000,2.1168735564159165,20.971941459302744,21.115709458306426,99.20686415789439,20.336151621740743
F1s3.wav,octagon_x05y05.wav,DRR_aug,19.0,8000,1.5741807650018074,24.06686449369368,24.249850811336337,99.60950602539462,23.841598181159757
F1s3.wav,sintetica_Seed11888550_Tr0.3.wav,original,,125,0.28471462634304223,5.4638625564038135,14.385209429203647,77.86990059734522,-4.767548815099505
F1s3.wav,sintetica_Seed11888550_Tr0.3.wav,original,,250,0.33763952184664636,11.401011456703607,17.930630868173495,93.24646389839644,1.8618869905925217
F1s3.wav,sintetica_Seed11888550_Tr0.3.wav,original,,500,0.2998598057741058,7.926575198248843,14.22882230361184,86.11843009705353,-1.5098948775777536
F1s3.wav,sintetica_Seed11888550_Tr0.3.wav,original,,1000,0.30210226783792865,8.28497967775834,14.032878918153244,87.07590791742764,-7.098592205932554
F1s3.wav,sintetica_Seed11888550_Tr0.3.wav,original,,2000,0.3063147937237199,9.257662938319118,14.557126093619852,89.3942083995948,-8.017986320458556
F1s3.wav,sintetica_Seed11888550_Tr0.3.wav,original,,4000,0.2938084557466923,9.483222087392363,16.091365712156986,89.87664129492153,-6.031948713461163
F1s3.wav,sintetica_Seed11888550_Tr0.3.wav,original,,8000,0.2994683399371908,9.137200430912687,15.809655748920338,89.12834194054962,-5.856833398313132
F1s3.wav,sintetica_Seed17721549_Tr2.7.wav,original,,125,2.716669047209579,-11.336610618522418,-6.304075683472924,6.847520739696873,-10.853110657963132
F1s3.wav,sintetica_Seed17721549_Tr2.7.wav,original,,250,2.5765125407880127,-4.429652908726102,-2.492566101362576,26.503416450478966,-10.916817398840067
F1s3.wav,sintetica_Seed17721549_Tr2.7.wav,original,,500,2.7359236763201817,-6.2046915809622725,-2.974641058635682,19.330396571553166,-12.472266779783546
F1s3.wav,sintetica_Seed17721549_Tr2.7.wav,original,,1000,2.6999799532919226,-6.392994517744715,-2.82520482400735,18.663253138097236,-12.6033183555367
F1s3.wav,sintetica_Seed17721549_Tr2.7.wav,original,,2000,2.717652709366577,-5.901320512535221,-3.006687458582218,20.44306434253174,-14.294423458791393
F1s3.wav,sintetica_Seed17721549_Tr2.7.wav,original,,4000,2.7395048852496613,-5.080836475156069,-2.65142386044575,23.687200586557374,-14.834853100536765
F1s3.wav,sintetica_Seed17721549_Tr2.7.wav,original,,8000,2.7089859650083996,-5.408661668445241,-3.114652833556328,22.349910717690204,-15.323325355501787
F1s3.wav,sintetica_Seed30588681_Tr1.5.wav,original,,125,1.5805448623146394,-4.249654140629493,-1.8124263825670885,27.31857397979135,-11.39819824489794
F1s3.wav,sintetica_Seed30588681_Tr1.5.wav,original,,250,1.4388224887911756,-4.307281667717312,1.7857223126889143,27.055900835451542,-8.365287134604905
F1s3.wav,sintetica_Seed30588681_Tr1.5.wav,original,,500,1.5182892208524799,-4.078873069456511,0.2930356719015754,28.10629305088143,-6.949048412413676
F1s3.wav,sintetica_Seed30588681_Tr1.5.wav,original,,1000,1.5074218031883246,-1.8766686329714253,0.1800076273711253,39.36204662635475,-11.53660042711975
F1s3.wav,sintetica_Seed30588681_Tr1.5.wav,original,,2000,1.5005719616446447,-2.3616578970331807,0.32532568454956423,36.730594840464114,-12.140483983587838
F1s3.wav,sintetica_Seed30588681_Tr1.5.wav,original,,4000,1.5330536479542993,-2.5825030258702295,0.27676037793261815,35.55701770174008,-12.30708919100472
F1s3.wav,sintetica_Seed30588681_Tr1.5.wav,original,,8000,1.4982812415208993,-2.6201401286339,0.21328337557574023,35.358688408056146,-12.932989338290797
M1s3.wav,classroom_00x05y.wav,original,,125,,-10.570184908058149,-7.602880632865032,8.062576321186144,-10.668057816941088
M1s3.wav,classroom_00x05y.wav,original,,250,2.173685259119777,-7.282845056985538,-3.7890013868095567,15.750148056016643,-5.34798420204525
M1s3.wav,classroom_00x05y.wav,original,,500,2.002120531682345,-5.746084895735822,-3.612525339799763,21.030549733079692,-6.7179349162170645
M1s3.wav,classroom_00x05y.wav,original,,1000,1.9192403721321272,-4.8324660746304895,-0.9517972286528841,24.736480810752397,-13.146666545932394
M1s3.wav,classroom_00x05y.wav,original,,2000,1.9628016611219985,-5.145194597747876,-2.3993694851481298,23.420372149508317,-12.268935122109978
M1s3.wav,classroom_00x05y.wav,original,,4000,1.7334488371727925,-5.209593944549724,-0.9940965771253257,23.155468512212295,-11.06239809262137
M1s3.wav,classroom_00x05y.wav,original,,8000,1.3135281317389633,-4.67454601198427,-0.29771798240257824,25.419660888289265,-10.007940769503858
M1s3.wav,classroom_00x05y.wav,TR_aug,0.2,125,,,,,
M1s3.wav,classroom_00x05y.wav,TR_aug,0.2,250,,,,,
M1s3.wav,classroom_00x05y.wav,TR_aug,0.2,500,,,,,
M1s3.wav,classroom_00x05y.wav,TR_aug,0.2,1000,,,,,
M1s3.wav,classroom_00x05y.wav,TR_aug,0.2,2000,,,,,
M1s3.wav,classroom_00x05y.wav,TR_aug,0.2,4000,,,,,
M1s3.wav,classroom_00x05y.wav,TR_aug,0.2,8000,,,,,
M1s3.wav,classroom_00x05y.wav,TR_aug,0.4,125,,,,,
M1s3.wav,classroom_00x05y.wav,TR_aug,0.4,250,,,,,
M1s3.wav,classroom_00x05y.wav,TR_aug,0.4,500,,,,,
M1s3.wav,classroom_00x05y.wav,TR_aug,0.4,1000,,,,,
M1s3.wav,classroom_00x05y.wav,TR_aug,0.4,2000,,,,,
M1s3.wav,classroom_00x05y.wav,TR_aug,0.4,4000,,,,,
M1s3.wav,classroom_00x05y.wav,TR_aug,0.4,8000,,,,,
M1s3.wav,classroom_00x05y.wav,TR_aug,1.0,125,,,,,
M1s3.wav,classroom_00x05y.wav,TR_aug,1.0,250,,,,,
M1s3.wav,classroom_00x05y.wav,TR_aug,1.0,500,,,,,
M1s3.wav,classroom_00x05y.wav,TR_aug,1.0,1000,,,,,
M1s3.wav,classroom_00x05y.wav,TR_aug,1.0,2000,,,,,
M1s3.wav,classroom_00x05y.wav,TR_aug,1.0,4000,,,,,
M1s3.wav,classroom_00x05y.wav,TR_aug,1.0,8000,,,,,
M1s3.wav,classroom_00x05y.wav,TR_aug,2.0,125,,,,,
M1s3.wav,classroom_00x05y.wav,TR_aug,2.0,250,,,,,
M1s3.wav,classroom_00x05y.wav,TR_aug,2.0,500,,,,,
M1s3.wav,classroom_00x05y.wav,TR_aug,2.0,1000,,,,,
M1s3.wav,classroom_00x05y.wav,TR_aug,2.0,2000,,,,,
M1s3.wav,classroom_00x05y.wav,TR_aug,2.0,4000,,,,,
M1s3.wav,classroom_00x05y.wav,TR_aug,2.0,8000,,,,,
M1s3.wav,classroom_00x05y.wav,TR_aug,3.0,125,,,,,
M1s3.wav,classroom_00x05y.wav,TR_aug,3.0,250,,,,,
M1s3.wav,classroom_00x05y.wav,TR_aug,3.0,500,,,,,
M1s3.wav,classroom_00x05y.wav,TR_aug,3.0,1000,,,,,
M1s3.wav,classroom_00x05y.wav,TR_aug,3.0,2000,,,,,
M1s3.wav,classroom_00x05y.wav,TR_aug,3.0,4000,,,,,
M1s3.wav,classroom_00x05y.wav,TR_aug,3.0,8000,,,,,
M1s3.wav,classroom_00x05y.wav,DRR_aug,-6.0,125,,-9.54330982835447,-7.033500067722155,9.998166691689805,-10.668045193946247
M1s3.wav,classroom_00x05y.wav,DRR_aug,-6.0,250,2.124263527688003,-5.227025297305213,-2.568665393619356,23.08412654950284,-8.387761769772537
M1s3.wav,classroom_00x05y.wav,DRR_aug,-6.0,500,1.977361530785428,-3.8603745824746847,-2.222980249938857,29.134016437046302,-8.47530311793997
M1s3.wav,classroom_00x05y.wav,DRR_aug,-6.0,1000,1.9166029402006595,-3.0663106448618294,0.11581095997136344,33.04735339539379,-7.404917571750281
M1s3.wav,classroom_00x05y.wav,DRR_aug,-6.0,2000,1.9613763606908825,-2.697706777499185,-0.6812672917908675,34.951541337103265,-6.0714170456062355
M1s3.wav,classroom_00x05y.wav,DRR_aug,-6.0,4000,1.7300459732716784,-2.0086139937816014,0.9637587511866358,38.63928121919257,-4.5546516382907924
M1s3.wav,classroom_00x05y.wav,DRR_aug,-6.0,8000,1.3137837726380055,-1.197266026129637,1.866450334765788,43.15130288953351,-3.5371532455797654
M1s3.wav,classroom_00x05y.wav,DRR_aug,-3.0,125,,-8.622755727400943,-6.466031223987207,12.073769539446927,-10.668036243561335
M1s3.wav,classroom_00x05y.wav,DRR_aug,-3.0,250,2.1134446646503506,-3.653452327415953,-1.4845841180438526,30.127400851348103,-6.151871917853651
M1s3.wav,classroom_00x05y.wav,DRR_aug,-3.0,500,1.9757866421568326,-2.264339410497263,-0.9349043471909282,37.25288014170349,-5.683691253254203
M1s3.wav,classroom_00x05y.wav,DRR_aug,-3.0,1000,1.9147657200194974,-1.5094393814539095,1.192055675125803,41.39739333873196,-4.5290071665202785
M1s3.wav,classroom_00x05y.wav,DRR_aug,-3.0,2000,1.959826733018507,-0.7607438478474207,0.8607147685151959,45.63196964181202,-3.080519850428502
M1s3.wav,classroom_00x05y.wav,DRR_aug,-3.0,4000,1.7268031532524108,0.27408975393604984,2.6699010032852035,51.577263960400344,-1.4803303629700646
M1s3.wav,classroom_00x05y.wav,DRR_aug,-3.0,8000,1.3133838057108425,1.1816411925190564,3.683528730388805,56.76041919425211,-0.47192842816724895
M1s3.wav,classroom_00x05y.wav,DRR_aug,0.0,125,,-6.943232325959039,-5.307417429104376,16.815802520978014,-13.217165705191256
M1s3.wav,classroom_00x05y.wav,DRR_aug,0.0,250,2.100514112489726,-1.6805968628267876,0.03183413730101043,40.44465075062469,-3.7282690078868934
M1s3.wav,classroom_00x05y.wav,DRR_aug,0.0,500,1.9747822104703325,-0.21565311228267903,0.834763081770335,48.758855911130034,-2.858162433003633
M1s3.wav,classroom_00x05y.wav,DRR_aug,0.0,1000,1.9105820572169212,0.5235523041890237,2.7604142973324093,53.01016468142994,-1.614492736329566
M1s3.wav,classroom_00x05y.wav,DRR_aug,0.0,2000,1.9584072520623876,1.5861567180327032,2.88907636679737,59.03049297091795,-0.08991603835975817
M1s3.wav,classroom_00x05y.wav,DRR_aug,0.0,4000,1.7230909970030954,2.8758173588581224,4.849947730253395,65.97502433847333,1.5690985399760606
M1s3.wav,classroom_00x05y.wav,DRR_aug,0.0,8000,1.3122143449700723,3.843409917545934,5.951133671192932,70.78526884544881,2.5714202691943093
M1s3.wav,classroom_00x05y.wav,DRR_aug,6.0,125,,-2.0113407160449768,-1.2394403047876597,38.62439634804804,-7.560136762753825
M1s3.wav,classroom_00x05y.wav,DRR_aug,6.0,250,2.0757099673388644,3.1617499788222494,4.273151014360254,67.43705890997485,1.387727943114061
M1s3.wav,classroom_00x05y.wav,DRR_aug,6.0,500,1.980373102194773,4.842926077561814,5.551285901216804,75.30833234665513,2.6466026196448267
M1s3.wav,classroom_00x05y.wav,DRR_aug,6.0,1000,1.8873324963317835,5.599351719716705,7.229557824879147,78.40284090419573,4.271252986766106
M1s3.wav,classroom_00x05y.wav,DRR_aug,6.0,2000,1.9613710922279621,7.01499878675516,7.975738911291734,83.41408257320288,5.890133333376538
M1s3.wav,classroom_00x05y.wav,DRR_aug,6.0,4000,1.7190141592389525,8.56907598069485,10.12989328433838,87.7943979309779,7.625207782271858
M1s3.wav,classroom_00x05y.wav,DRR_aug,6.0,8000,1.3116181364339707,9.586913577647802,11.321181142187175,90.0918176370914,8.620866287802173
M1s3.wav,classroom_00x05y.wav,DRR_aug,9.0,125,,0.8530147795593312,1.4055213484456055,54.89462232883975,-4.642265684109575
M1s3.wav,classroom_00x05y.wav,DRR_aug,9.0,250,2.069033820873378,5.86264153612637,6.827940439246403,79.41170558145772,3.9251761573456943
M1s3.wav,classroom_00x05y.wav,DRR_aug,9.0,500,1.9766239109236174,7.6433421728390085,8.274321552693323,85.32027184458522,5.187987187586687
M1s3.wav,classroom_00x05y.wav,DRR_aug,9.0,1000,1.8651537891875085,8.41594456708955,9.903763707596209,87.4114966569715,7.204563649872872
M1s3.wav,classroom_00x05y.wav,DRR_aug,9.0,2000,1.9539157113304708,9.909709508423695,10.800338093718446,90.73580387910175,8.875148051692998
M1s3.wav,classroom_00x05y.wav,DRR_aug,9.0,4000,1.7149772440156985,11.52195787143034,13.003097945179693,93.41974264320066,10.640708907871057
M1s3.wav,classroom_00x05y.wav,DRR_aug,9.0,8000,1.3165477989814147,12.548038168972829,14.211706521766923,94.73145848149584,11.634843932823518
M1s3.wav,classroom_00x05y.wav,DRR_aug,15.0,125,,6.842149145904477,7.232401474892002,82.8561017010338,0.03246322774949129
M1s3.wav,classroom_00x05y.wav,DRR_aug,15.0,250,2.07523373002122,11.540254225203508,12.386880892097905,93.44559305377673,8.481795301239615
M1s3.wav,classroom_00x05y.wav,DRR_aug,15.0,500,1.96275415018009,13.464788784499035,14.031658226804055,95.6908507415488,9.385436759908751
M1s3.wav,classroom_00x05y.wav,DRR_aug,15.0,1000,1.8424440737150019,14.264357187360865,15.63322882357989,96.38928636347524,12.845467265813584
M1s3.wav,classroom_00x05y.wav,DRR_aug,15.0,2000,1.9694330464574146,15.826688798581948,16.661460706024897,97.4524433370019,14.801120713554173
M1s3.wav,classroom_00x05y.wav,DRR_aug,15.0,4000,1.7239291210047312,17.4930045160389,18.912002622256132,98.25002352126654,16.65772078499233
M1s3.wav,classroom_00x05y.wav,DRR_aug,15.0,8000,1.3203765818717117,18.52450137272272,20.13339986327622,98.61486454721087,17.65165854110579
M1s3.wav,classroom_00x05y.wav,DRR_aug,19.0,125,,10.825983941670017,11.242536057572748,92.36337605904951,1.962748501640186
M1s3.wav,classroom_00x05y.wav,DRR_aug,19.0,250,2.078228483812578,15.424190759799387,16.25665103872199,97.21194986975425,10.669460721927042
M1s3.wav,classroom_00x05y.wav,DRR_aug,19.0,500,1.9844509064017224,17.417810709528354,17.97098399474874,98.22000460318455,11.270996202341637
M1s3.wav,classroom_00x05y.wav,DRR_aug,19.0,1000,1.8249890207608126,18.2293507118517,19.572767599923637,98.51889966061951,16.13310112444507
M1s3.wav,classroom_00x05y.wav,DRR_aug,19.0,2000,2.0145863832456534,19.808795229604115,20.631938349517792,98.96579744702865,18.65828804547323
M1s3.wav,classroom_00x05y.wav,DRR_aug,19.0,4000,1.7145688371373542,21.490191890944086,22.89642663552794,99.2954526740003,20.661531237877856
M1s3.wav,classroom_00x05y.wav,DRR_aug,19.0,8000,1.2860051420582377,22.522390008930977,24.120068400213135,99.44366278604613,21.658031137098874
M1s3.wav,classroom_05x25y.wav,original,,125,,-9.181751147457108,-5.0637796034259095,10.772657307276758,-11.533266876153153
M1s3.wav,classroom_05x25y.wav,original,,250,,-6.933623432911601,-1.8036026162178334,16.84677430919989,-9.84206582884137
M1s3.wav,classroom_05x25y.wav,original,,500,2.0708042453170887,-8.113108467326553,-3.4861170922044766,13.376030075009803,-8.984416074419867
M1s3.wav,classroom_05x25y.wav,original,,1000,1.9684848525453305,-4.981144185591445,-1.8745087292160576,24.104646615187164,-10.67318429731074
M1s3.wav,classroom_05x25y.wav,original,,2000,2.005206224769732,-4.864973540412349,-1.9173739747821996,24.597389904565034,-10.10668306062205
M1s3.wav,classroom_05x25y.wav,original,,4000,1.7252035262638292,-3.261573447880741,-0.5233482378141667,32.06023470707612,-8.6820272960357
M1s3.wav,classroom_05x25y.wav,original,,8000,1.31197333214509,-1.567237068636564,2.0968994349688024,41.0749059395402,-7.120350352552487
M1s3.wav,classroom_05x25y.wav,TR_aug,0.2,125,0.24599723347211314,2.5894022834141834,13.490795712685628,64.47937541734615,-7.150177262106183
M1s3.wav,classroom_05x25y.wav,TR_aug,0.2,250,0.3323556634245743,-0.4976393004472562,14.469900860160493,47.13848816979628,-0.44571024057960645
M1s3.wav,classroom_05x25y.wav,TR_aug,0.2,500,0.2707900880793686,4.1628591340211525,12.202751119780944,72.28281391470725,-4.341634818985597
M1s3.wav,classroom_05x25y.wav,TR_aug,0.2,1000,0.24679791444499538,7.936697011453486,16.373400779910423,86.1462684200165,-4.950357988937414
M1s3.wav,classroom_05x25y.wav,TR_aug,0.2,2000,0.26154100670321717,8.194074652942234,15.94694449222674,86.83851421940165,-3.3492720171572015
M1s3.wav,classroom_05x25y.wav,TR_aug,0.2,4000,0.22842051827946055,10.603309515655955,19.036265557991253,91.99378011954397,-2.102622455474959
M1s3.wav,classroom_05x25y.wav,TR_aug,0.2,8000,0.17800024209957857,12.221466106781982,23.037954215722813,94.34328395465373,-0.27367613731222906
M1s3.wav,classroom_05x25y.wav,TR_aug,0.4,125,0.45901095499711164,-2.798059105026031,5.59769751417344,34.42803770774545,-4.6151820589010795
M1s3.wav,classroom_05x25y.wav,TR_aug,0.4,250,0.5535879125731744,-4.180670581103836,7.14666175210053,27.635093909575367,-2.831905133920278
M1s3.wav,classroom_05x25y.wav,TR_aug,0.4,500,0.4954630040759831,-1.2981342181358304,4.699995384424905,42.582483232747585,-8.027731539018845
M1s3.wav,classroom_05x25y.wav,TR_aug,0.4,1000,0.431789216100636,2.326647097988284,7.46435025226377,63.08186171379597,-7.844027708401904
M1s3.wav,classroom_05x25y.wav,TR_aug,0.4,2000,0.4798360581280256,2.4940687572199005,7.35838918712607,63.975030282995235,-6.165067549926192
M1s3.wav,classroom_05x25y.wav,TR_aug,0.4,4000,0.4540107047066887,4.493288137435502,9.531113283424215,73.7810178217541,-4.537188132218808
M1s3.wav,classroom_05x25y.wav,TR_aug,0.4,8000,0.3644307018125347,5.632734658437542,12.405474970319844,78.53271406504636,-2.961992371277865
M1s3.wav,classroom_05x25y.wav,TR_aug,1.0,125,1.258407067279949,-8.039895651454017,-0.9806970667239258,13.572568479484364,-9.242059327068095
M1s3.wav,classroom_05x25y.wav,TR_aug,1.0,250,1.323126602910347,-8.078872901135327,0.6649358044227298,13.467633544633074,-6.4635746147447195
M1s3.wav,classroom_05x25y.wav,TR_aug,1.0,500,1.2846654044533303,-6.457659496247256,-1.3143100161606043,18.43828070371384,-7.695594391958075
M1s3.wav,classroom_05x25y.wav,TR_aug,1.0,1000,1.117377290212092,-3.079015098277716,0.5508090243611409,32.98265992076632,-11.753340743114695
M1s3.wav,classroom_05x25y.wav,TR_aug,1.0,2000,1.2066273783777173,-2.8793041033585522,0.6049762567309882,34.00695554997859,-10.000224397799169
M1s3.wav,classroom_05x25y.wav,TR_aug,1.0,4000,1.0694891445960728,-1.0598431684721874,2.245351021477974,43.92915129913125,-7.998624169452546
M1s3.wav,classroom_05x25y.wav,TR_aug,1.0,8000,0.8344849121478668,0.1939731682783055,4.590732588408465,51.11641372873649,-6.361790140836349
M1s3.wav,classroom_05x25y.wav,TR_aug,2.0,125,0.4512083473410506,-14.597421144267429,-8.37517476441582,3.3530948385030066,-13.143767791599124
M1s3.wav,classroom_05x25y.wav,TR_aug,2.0,250,2.2136962958365936,-10.997655640114667,-3.1892730774721496,7.362436466655592,-9.438728195092361
M1s3.wav,classroom_05x25y.wav,TR_aug,2.0,500,2.3003931365886254,-9.506611312804324,-4.572532287165717,10.074463051345893,-10.412913958861525
M1s3.wav,classroom_05x25y.wav,TR_aug,2.0,1000,2.306258327828352,-6.2279461580287006,-2.9697942605887793,19.2470359085201,-14.481720668588858
M1s3.wav,classroom_05x25y.wav,TR_aug,2.0,2000,2.3650358068860644,-6.101062391297946,-2.9966574170597733,19.705212183589445,-12.765847294627552
M1s3.wav,classroom_05x25y.wav,TR_aug,2.0,4000,2.0258290144882682,-4.340098823068513,-1.5408219836411137,26.907028358457694,-10.607594727013975
M1s3.wav,classroom_05x25y.wav,TR_aug,2.0,8000,1.5023389601279464,-2.8201328900861498,0.7866712396299902,34.31338655699494,-8.70482274983098
M1s3.wav,classroom_05x25y.wav,TR_aug,3.0,125,0.28127393300434145,-23.650992435870258,-17.593178426798044,0.4295672377001586,-11.849007698440332
M1s3.wav,classroom_05x25y.wav,TR_aug,3.0,250,2.208811623390187,-12.857244433317817,-5.39209729338038,4.924306306120911,-11.344990327036655
M1s3.wav,classroom_05x25y.wav,TR_aug,3.0,500,2.9228581397842226,-11.065345671186268,-6.198845295382066,7.2568365045424175,-11.868696882738712
M1s3.wav,classroom_05x25y.wav,TR_aug,3.0,1000,3.250999940646535,-7.888503472145125,-4.755121504968463,13.986700087586996,-16.00219006976358
M1s3.wav,classroom_05x25y.wav,TR_aug,3.0,2000,3.280042313890661,-7.785214592842183,-4.802952926123992,14.275279452994988,-14.301598232044967
M1s3.wav,classroom_05x25y.wav,TR_aug,3.0,4000,2.930006850741963,-6.001209801554247,-3.3592843372742927,20.0715315035427,-12.050163299259438
M1s3.wav,classroom_05x25y.wav,TR_aug,3.0,8000,2.0294704280129663,-4.309810476505737,-0.9709440038758378,27.044410682364582,-9.961084836418044
M1s3.wav,classroom_05x25y.wav,DRR_aug,-6.0,125,,-8.77459451573706,-4.878694635144897,11.70750466516606,-11.5332715549418
M1s3.wav,classroom_05x25y.wav,DRR_aug,-6.0,250,,-5.991015126102104,-1.3812606715214333,20.109217162615394,-10.764218583829292
M1s3.wav,classroom_05x25y.wav,DRR_aug,-6.0,500,2.071836582193213,-6.592651575469375,-2.7628801802887573,17.975413589579244,-9.63412171159507
M1s3.wav,classroom_05x25y.wav,DRR_aug,-6.0,1000,1.9671192994638418,-3.827161876293115,-1.132453316014814,29.292159294445682,-7.856700148371684
M1s3.wav,classroom_05x25y.wav,DRR_aug,-6.0,2000,2.003837263095797,-3.1582676208506975,-0.7694584282812101,32.58055160473132,-6.420432804290223
M1s3.wav,classroom_05x25y.wav,DRR_aug,-6.0,4000,1.7241208106636452,-1.264604213437792,0.9326453059062012,42.77135685748322,-4.584651705864207
M1s3.wav,classroom_05x25y.wav,DRR_aug,-6.0,8000,1.3120683869531222,0.46571697462307793,3.547313930359678,52.67831631223,-3.1393046541659633
M1s3.wav,classroom_05x25y.wav,DRR_aug,-3.0,125,,-8.053400584943066,-4.523374207276928,13.53613255734191,-11.53327719852663
M1s3.wav,classroom_05x25y.wav,DRR_aug,-3.0,250,2.0944559645961665,-4.82270385004058,-0.786511911750472,24.778353748733416,-8.487333190172142
M1s3.wav,classroom_05x25y.wav,DRR_aug,-3.0,500,2.0709365042556933,-4.868064696469899,-1.7827335234053552,24.58419113368525,-7.032678895799707
M1s3.wav,classroom_05x25y.wav,DRR_aug,-3.0,1000,1.9667663429421862,-2.4365493743789006,-0.14936192016971017,36.33077307546871,-5.372231104435416
M1s3.wav,classroom_05x25y.wav,DRR_aug,-3.0,2000,2.0000839901788035,-1.277811019341462,0.6522590407888618,42.69693779929837,-3.5129318856774185
M1s3.wav,classroom_05x25y.wav,DRR_aug,-3.0,4000,1.722981050361632,0.8463487590958486,2.64604824726971,54.856614505404366,-1.49471324465415
M1s3.wav,classroom_05x25y.wav,DRR_aug,-3.0,8000,1.3119845134308628,2.5919205308050457,5.249179189233667,64.49265483480288,-0.0998848529996822
M1s3.wav,classroom_05x25y.wav,DRR_aug,0.0,125,,-6.985239987766551,-3.9402235814822246,16.680934962990957,-11.53328467059426
M1s3.wav,classroom_05x25y.wav,DRR_aug,0.0,250,2.0896441692181678,-3.219292470770686,0.15626463298368098,32.27266046737722,-6.027611509554053
